MFI ID,MFI Name,MFI Full Name,Country,Region,Last known legal status,Last known profit status
100769,ASEI,Asociación Salvadoreña de Extensionistas Empresariales del INCAE,El Salvador,Latin America and The Caribbean,NGO,Non-profit
100872,ASHI,Ahon Sa Hirap  Inc.,Philippines,East Asia and the Pacific,NGO,Non-profit
169585,Ashikhli CU,Ashikhli Credit Union LLC,Azerbaijan,Eastern Europe and Central Asia,Credit Union / Cooperative,Profit
176799,Asia Pacific,Asia Pacific Finance PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
100203,ASIDME,Acción de Servicio y Desarrollo para la Micro Empresa,Peru,Latin America and The Caribbean,NGO,Non-profit
104945,ASIENA,Association Inter Institut Ensemble et Avec,Burkina Faso,Africa,Other,Unknown
104541,Asirvad,Asirvad Microfinance Pvt Ltd,India,South Asia,NBFI,Profit
100075,ASKI,"Alalay Sa Kaunlaran, Inc.",Philippines,East Asia and the Pacific,NGO,Non-profit
101380,ASKS,Anannya Samaj Kallyan Sangostha,Bangladesh,South Asia,NGO,Non-profit
101194,Asmitha,Asmitha Microfin Ltd,India,South Asia,NBFI,Profit
102094,Asociación Alternativa,Asociación Alternativa,Nicaragua,Latin America and The Caribbean,NGO,Non-profit
101771,Asociación Arariwa,Asociación Arariwa,Peru,Latin America and The Caribbean,NGO,Non-profit
101546,Asociacion El Balsamo,Asociación El Bálsamo,El Salvador,Latin America and The Caribbean,NGO,Non-profit
100318,Asociación Raíz,Asociación para el Desarrollo RAIZ,Guatemala,Latin America and The Caribbean,NGO,Non-profit
101614,Asociación SHARE,Asociación SHARE de Guatemala,Guatemala,Latin America and The Caribbean,NGO,Non-profit
100077,ASOD,Assistance for Social Organization and Development,Bangladesh,South Asia,NGO,Non-profit
100088,ASODENIC,Asociación de Oportunidad y Desarrollo Económico de Nicaragua,Nicaragua,Latin America and The Caribbean,NGO,Non-profit
101536,ASODERI,Asociación del Desarrollo de Rivas,Nicaragua,Latin America and The Caribbean,NGO,Non-profit
133342,ASOKORE RB,ASOKORE Rural Bank,Ghana,Africa,Rural Bank,Profit
101871,Asomi,Asomi Finance Pvt Ltd,India,South Asia,NBFI,Profit
101535,ASOPROSANRAMON,Asociación Pro Fomento de Proyectos Productivos de la Sub Región de San Ramón,Costa Rica,Latin America and The Caribbean,NGO,Non-profit
101197,ASP,Ankuram Sangamam Poram: AP Dalit-Bahujan Cooperative Societies’ Federation Limited (Ankuram),India,South Asia,Credit Union / Cooperative,Non-profit
101795,ASP Financiera,"ASP, Consultores & Representación, S.A. de C.V. SOFOM ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
101254,ASPA,Asociación de Promoción Agraria,Peru,Latin America and The Caribbean,NGO,Non-profit
100086,Aspada,Aspada Paribesh Unnayan Foundation,Bangladesh,South Asia,NGO,Non-profit
116396,ASPIRE Mexico,Aspire SAPI de C.V. SOFOM ENR,Mexico,Latin America and The Caribbean,NBFI,Profit
102127,ASR,Credit Union 'ASR',Uzbekistan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100757,AssEF,Association d'Entraide des Femmes,Benin,Africa,NGO,Non-profit
175266,Assilassimé Solidarité,,Togo,Africa,NGO,Non-profit
100049,ASSIST,A Society for Integrated Rural Development,India,South Asia,NGO,Non-profit
102537,Associação Aliança Empreendedora,Associação Aliança Empreendedora,Brazil,Latin America and The Caribbean,NGO,Unknown
100476,ASSOPIL,ASSOPIL,Benin,Africa,NGO,Non-profit
100631,ASTI,Microloan Fund ASTI,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
102505,ASUSU SA,ASUSU SA,Niger,Africa,NBFI,Profit
160040,ASUSUN RAYA KARKARA,ASUSUN RAYA KARKARA,Niger,Africa,Credit Union / Cooperative,Non-profit
101705,ATEMEXPA,"Finanzas Populares Atemexpa, S.A. de C.V. SOFOM ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
100752,Atlantic Capital Partners,ACP,Kosovo,Eastern Europe and Central Asia,NBFI,Profit
133511,Atlas MFB,Atlas Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
178300,ATOM,ATOM,Cambodia,East Asia and the Pacific,Unknown,Unknown
100495,Attadamoune,Attadamoune Ex AMSSF/MC,Morocco,Middle East and North Africa,NGO,Non-profit
100500,ATTAWFIQ MICRO-FINANCE,ATTAWFIQ MICRO-FINANCE Ex-FBPMC,Morocco,Middle East and North Africa,NGO,Non-profit
101280,Atwima Kwanwoma,Atwima Kwanwoma,Ghana,Africa,Rural Bank,Profit
101624,Atyrau Valyut,Microcredit Organization Atyrau Valyut,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
102653,Atyrauski Microfinance Center,Atyrauski Microfinance Center,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
100522,Aurora,Consumer Union of Mutual Financial Help,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104898,Avance,"Avance y Fortalecimiento Integral, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
152757,AVANSAR,Asociación ONG Avansar,Colombia,Latin America and The Caribbean,NGO,Non-profit
104337,Avantaj,CCCC 'Avantaj',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102149,Avanzar,Asociacion Civil Avanzar por el Desarrollo Humano,Argentina,Latin America and The Caribbean,NGO,Non-profit
100211,AVFS,Africa Village Financial Services,Ethiopia,Africa,NBFI,Profit
178226,Aviral Finance,Aviral Finance Pvt Ltd,India,South Asia,NBFI,Unknown
104307,Avrasiya-Kredit,Avrasiya-Kredit,Azerbaijan,Eastern Europe and Central Asia,NBFI,Non-profit
178211,AW Council,Afghanistan Women Council,Afghanistan,South Asia,Unknown,Unknown
102314,Awareness,Awareness India,India,South Asia,NGO,Unknown
133516,Awe MFB,Awe Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
101693,AWS,Aadarsha Welfare Society,India,South Asia,NGO,Non-profit
100870,Axilbd,Axilbd,Bangladesh,South Asia,Other,Unknown
122399,AYF,Activos y Finanzas S.A.,Colombia,Latin America and The Caribbean,NBFI,Profit
100238,AYNLA,Asociación Ayudense y Nosotros les Ayudaremos,Guatemala,Latin America and The Caribbean,NGO,Non-profit
100244,Azal,Sanaa Microfinance Project (Azal),Yemen,Middle East and North Africa,NGO,Non-profit
100715,Azercredit,VF AzerCredit LLC,Azerbaijan,Eastern Europe and Central Asia,NBFI,Non-profit
100748,Azeri Star,Azeri Star Microfinance,Azerbaijan,Eastern Europe and Central Asia,NBFI,Non-profit
178270,Azizi-Molia,MDO Azizi Molia,Tajikistan,Eastern Europe and Central Asia,NBFI,Unknown
169653,Azmicroinvest,Azmicroinvest NBCO LLC,Azerbaijan,Eastern Europe and Central Asia,NBFI,Profit
122398,Azsa MFB,Azsa Microfinance Bank,Nigeria,Africa,Bank,Profit
100803,BAAC,Bank for Agriculture and Agricultural Cooperatives,Thailand,East Asia and the Pacific,Unknown,Profit
133523,Babura MFB,Babura Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
104456,Bagaevskiy,Agricultural Credit Cooperative Bagaevskiy,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100647,Bai Tushum Bank,Closed Joint Stock Company Bank “Bai Tushum” (former Bai-Tushum and Partners),Kyrgyzstan,Eastern Europe and Central Asia,Bank,Profit
170169,Bailyk Finance,Bailyk Finance,Kyrgyzstan,Eastern Europe and Central Asia,NBFI,Profit
178391,Baitang Microheranhvatho,Baitang Microheranhvatho,Cambodia,East Asia and the Pacific,Unknown,Unknown
149253,Bal Mahila,Bal Mahila Vikas Samiti,India,South Asia,NGO,Non-profit
170675,Balajee,Balajee Sewa Sansthan,India,South Asia,NGO,Non-profit
170580,Baldarie,BAIDARIE,Pakistan,South Asia,NGO,Unknown
133527,Balogun Fulani MFB,Balogun Fulani Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
150407,Balsu Kredit,"MCO ""Balsu Kredit""",Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
178393,Bamboo,Bamboo Finance PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
101071,BanCafé MIPYME,Banco del Café - División de Microfinanzas MIPYME,Guatemala,Latin America and The Caribbean,Bank,Profit
102657,Bancamía,"Bancamía S.A., Banco  de las Microfinanzas",Colombia,Latin America and The Caribbean,Bank,Profit
100347,Banco ADEMI,"Banco Múltiple Ademi, S.A.",Dominican Republic,Latin America and The Caribbean,Bank,Profit
100753,Banco ADOPEM,Banco de Ahorro y Crédito ADOPEM,Dominican Republic,Latin America and The Caribbean,Bank,Profit
101050,Banco Caja Social,Banco Caja Social S.A.,Colombia,Latin America and The Caribbean,Bank,Profit
101623,Banco COOPNACIONAL,Banco COOPNACIONAL,Ecuador,Latin America and The Caribbean,Bank,Non-profit
100424,Banco da Família,Associação Brasileira para o Desenvolvimento da Família,Brazil,Latin America and The Caribbean,NGO,Non-profit
102845,Banco da Gente,Banco da Gente - Patos de Minas,Brazil,Latin America and The Caribbean,Unknown,Unknown
101761,"Banco Delta, S.A.","Banco Delta, S.A.",Panama,Latin America and The Caribbean,Bank,Unknown
100397,Banco D-Miro,Banco D-Miro,Ecuador,Latin America and The Caribbean,Bank,Profit
102827,Banco do Empreendedor,Banco do Empreendedor,Brazil,Latin America and The Caribbean,NGO,Non-profit
100740,Banco do Povo ACP,Associação de Crédito Popular – Banco do Povo,Brazil,Latin America and The Caribbean,NGO,Non-profit
102834,Banco do Vale,CREDIVALE Agência Metropolitana de Microcrédito,Brazil,Latin America and The Caribbean,NGO,Non-profit
101392,Banco Familiar,Banco Familiar,Paraguay,Latin America and The Caribbean,Bank,Profit
101413,Banco Fassil,Banco Fassil S.A.,Bolivia,Latin America and The Caribbean,Bank,Profit
100296,Banco FIE,Banco para el Fomento a Iniciativas Economicas S.A.,Bolivia,Latin America and The Caribbean,Bank,Profit
101697,Banco Forjadores,"Banco Forjadores, S.A., Institución de Banca Múltiple",Mexico,Latin America and The Caribbean,Bank,Profit
101414,Banco Fortaleza,Banco Fortaleza S.A.,Bolivia,Latin America and The Caribbean,Bank,Profit
176695,Banco Mercantil,Banco Mercantil Santa Cruz S.A.,Bolivia,Latin America and The Caribbean,Bank,Profit
170629,Banco Mundo Mujer,Mundo Mujer el Banco de la Comunidad,Colombia,Latin America and The Caribbean,Bank,Profit
100333,Banco Popular,BANCO POPULAR S.A.,Honduras,Latin America and The Caribbean,Bank,Profit
102169,Banco Popular - Associacao do Vale de Aco,Associação Comunitária de Crédito do Vale de Aço – BANCO POPULAR,Brazil,Latin America and The Caribbean,NGO,Non-profit
102504,Banco Popular Colombia,Banco Popular de Colombia,Colombia,Latin America and The Caribbean,Unknown,Unknown
102816,Banco Popular da Mulher,Associação de Crédito Popular Solidário de Campinas – Banco Popular da Mulher,Brazil,Latin America and The Caribbean,NGO,Non-profit
101796,Banco Popular do Brasil,Banco Popular do Brasil S.A.,Brazil,Latin America and The Caribbean,Bank,Profit
100348,BANCO PRODEM,BANCO PRODEM,Bolivia,Latin America and The Caribbean,Bank,Profit
141584,Banco Pyme de la Comunidad,Banco Pyme de la Comunidad S.A,Bolivia,Latin America and The Caribbean,Bank,Profit
100661,Banco PYME EcoFuturo,Banco PYME EcoFuturo S.A.,Bolivia,Latin America and The Caribbean,Bank,Profit
100703,Banco Santiago de Libon,Rural Bank of Santiago Libon (Albay)  Inc.,Philippines,East Asia and the Pacific,Rural Bank,Profit
100298,Banco Solidario,Banco Solidario,Ecuador,Latin America and The Caribbean,Bank,Profit
100441,Banco VisionFund Ecuador,Banco VISIONFUND ECUADOR S.A.-FODEMI,Ecuador,Latin America and The Caribbean,Bank,Profit
100793,Banco W,Banco W S.A.,Colombia,Latin America and The Caribbean,Bank,Profit
100190,BANCODESARROLLO,BANCO DESARROLLO DE LOS PUEBLOS,Ecuador,Latin America and The Caribbean,Bank,Non-profit
100493,BancoEstado,BancoEstado,Chile,Latin America and The Caribbean,Bank,Profit
100519,BANCOFIT,"Banco de Cooperación Financiera de los Trabajadores, Sociedad Cooperativa de R.L.",El Salvador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101464,Bancolombia Microfinanzas,Bancolombia Mi Negocio - Segmento Microfinanzas,Colombia,Latin America and The Caribbean,Bank,Profit
100713,BanCompartir,Banco Compartir S.A.,Colombia,Latin America and The Caribbean,Bank,Profit
100272,BancoSol,BancoSol,Bolivia,Latin America and The Caribbean,Bank,Profit
100761,BANCOVI,Banco Cooperativo Visionario (antes ACCOVI),El Salvador,Latin America and The Caribbean,Bank,Profit
102163,BANCRI,BANCRI - Banco de Crédito Popular da Foz do Rio Itajaí Açú,Brazil,Latin America and The Caribbean,NGO,Non-profit
100812,BanDesarrollo Microempresas,Banco del Desarrollo (Bandesarollo Microempresas),Chile,Latin America and The Caribbean,Bank,Profit
100043,Bandhan,Bandhan Financial Services Pvt Ltd,India,South Asia,NBFI,Profit
102315,Bandhu,Bright Association for Noble & Decent Human Understanding,India,South Asia,NGO,Unknown
100280,BANEX,"Banco del Exito, ex FINDESA",Nicaragua,Latin America and The Caribbean,Bank,Profit
100285,BANFONDESA,Banco de Ahorro y Crédito Fondesa S.A.,Dominican Republic,Latin America and The Caribbean,Bank,Profit
100249,BanGente,Banco De La Gente Emprendedora,Venezuela,Latin America and The Caribbean,Bank,Profit
100371,Bangko Kabayan,Bangko Kabayan (Ibaan Rural Bank Inc.),Philippines,East Asia and the Pacific,Rural Bank,Profit
104214,Bangko Luzon,Bangko Luzon,Philippines,East Asia and the Pacific,Rural Bank,Non-profit
100564,Bangko Mabuhay,Bangko Mabuhay (RB Tanza  Inc.),Philippines,East Asia and the Pacific,Rural Bank,Profit
126960,Bangmarigu Community Bank,Bangmarigu Community Bank,Ghana,Africa,Rural Bank,Profit
101544,BANHCAFE,Banco Hondureño del Café S.A. - Departamento de Microfinanzas,Honduras,Latin America and The Caribbean,Bank,Profit
102746,BanIgualdad,Fundación BanIgualdad,Chile,Latin America and The Caribbean,NGO,Non-profit
100461,Bank Arvand,CJSC Bank Arvand (MDO Arvand),Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
101816,Bank Danamon,Bank Danamon,Indonesia,East Asia and the Pacific,Bank,Unknown
101045,Bank Eskhata,Bank Eskhata,Tajikistan,Eastern Europe and Central Asia,Bank,Profit
100593,Bank Intesa - Russia,Bank Intesa- Russia,Russia,Eastern Europe and Central Asia,Bank,Profit
102698,Bank of Azerbaijan,Bank of Azerbaijan,Azerbaijan,Eastern Europe and Central Asia,Unknown,Unknown
102699,Bank of Baku,Bank of Baku,Azerbaijan,Eastern Europe and Central Asia,Bank,Profit
100253,Bank of Khyber,The Bank of Khyber - Microfinance Division,Pakistan,South Asia,Bank,Profit
101896,Bank of Ormoc,Bank of Ormoc,Philippines,East Asia and the Pacific,Rural Bank,Profit
102700,Bank Respublika,"""Bank Respublika'' OJSC",Azerbaijan,Eastern Europe and Central Asia,Bank,Profit
101207,Banrural - HND,Banrural Honduras,Honduras,Latin America and The Caribbean,Bank,Profit
137508,Baobab - NGR,Baobab Nigeria (formerly MicroCred - NGR),Nigeria,Africa,Bank,Profit
169589,Baobab Mali SA,(formerly MicroCred Mali SA),Mali,Africa,NBFI,Profit
103795,Baobab Sénégal,Ex MicroCred Senegal,Senegal,Africa,NBFI,Profit
115457,Baoshang Bank,,"China, People's Republic of",East Asia and the Pacific,Bank,Profit
115176,Barakat - UZS,MCO Barakat,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
100225,Barakot,Microfinance Program BARAKOT,Uzbekistan,Eastern Europe and Central Asia,NGO,Non-profit
162197,Barasat,Barasat Unnayan Prostuti,India,South Asia,NGO,Non-profit
100090,BASA,Bangladesh Association for Social Advancement,Bangladesh,South Asia,NGO,Non-profit
100199,Baspana,AO Baspana,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
100241,BASTOB,BASTOB - Initiative for People's Self-Development,Bangladesh,South Asia,NGO,Non-profit
102429,BAYOCA,"Bhagawan Youth Club, Alapot, Ktm",Nepal,South Asia,NBFI,Profit
176817,BAYON,Bayon Credit Microfinance Institution,Cambodia,East Asia and the Pacific,Unknown,Unknown
102559,Bazaari Global Finance,Bazaari Global Finance Ltd.,India,South Asia,NBFI,Profit
100673,BBK,BBK Financial Group,Georgia,Eastern Europe and Central Asia,NBFI,Profit
100746,BCB,Bukidnon Cooperative Bank,Philippines,East Asia and the Pacific,Rural Bank,Profit
102268,BCC,Barangka Credit Cooperative,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Unknown
100400,BCS,Bansalan Cooperative Society,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Non-profit
100286,BDB,Bank Dagang Bali,Indonesia,East Asia and the Pacific,Unknown,Unknown
137761,BDBL,Bhutan Development Bank Limited,Bhutan,South Asia,Bank,Unknown
101049,BDC,Banque du Caire,Egypt,Middle East and North Africa,Bank,Profit
100093,BDS,Bangladesh Development Society,Bangladesh,South Asia,NGO,Non-profit
169387,BEDF,Badbaan Enterprise Development Forum,Pakistan,South Asia,NGO,Unknown
101818,BEDO,Bangladesh Environment Development Organization,Bangladesh,South Asia,NGO,Non-profit
100005,Beehive EDC,Beehive Entrepreneurial Development Center,South Africa,Africa,NGO,Non-profit
100129,BEES,Bangladesh Extension Education Services,Bangladesh,South Asia,NGO,Non-profit
162507,Beijing Huairou,Beijing Huairou Rongxing Village & Township Bank,"China, People's Republic of",East Asia and the Pacific,Bank,Unknown
170155,Belarusky Narodny Bank,Belarusky Narodny Bank (BNB-Bank),Belarus,Eastern Europe and Central Asia,Bank,Profit
101929,Belghoria Janakalyan Samity,Belghoria Janakalyan Samity,India,South Asia,NGO,Non-profit
104528,Belomorskiy,CCC Belomorskiy Credit Union,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
157898,Belstar,Belstar Investment & Finance Pvt Ltd,India,South Asia,NBFI,Profit
100410,BENEFIT,BENEFIT,Bosnia and Herzegovina,Eastern Europe and Central Asia,NBFI,Non-profit
168965,Benefitt,"Grupo Corporativo Benefitt México, S.A.P.I. de C.V., SOFOM, ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
102396,Benishangul,Benishangul Gumuze Micro Financing S.C.,Ethiopia,Africa,NBFI,Non-profit
100416,Bereke,Kazakhstan Microcredit Organization Bereke,Kazakhstan,Eastern Europe and Central Asia,NGO,Non-profit
102013,Bereke-credit,MCC Bereke-credit,Kyrgyzstan,Eastern Europe and Central Asia,NBFI,Profit
102626,Berendina Micro Investment,Berendina Micro Investment company ltd,Sri Lanka,South Asia,NBFI,Profit
100056,BES,Balaji Educational Society,India,South Asia,Bank,Profit
100720,BESA,Fondi BESA,Albania,Eastern Europe and Central Asia,NBFI,Profit
101281,Bessfa RB,Bessfa Rural Bank,Ghana,Africa,Rural Bank,Profit
100880,BFDP,Bungoma Family Development Programme,Kenya,Africa,Other,Unknown
106112,BFF,Bright Future Foundation,Iraq,Middle East and North Africa,NGO,Non-profit
139262,BFI,Beijing Fuping Institute,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
102457,BFSBS,BFSBS,Russia,Eastern Europe and Central Asia,NBFI,Non-profit
100039,Bharat Financial (SKS),Bharat Financial Inclusion Limited,India,South Asia,NBFI,Profit
